_id,HAPPENED_TIME,SWING_TYPE,HAND_TYPE,SPIN,BALL_SPEED,HEAVINESS,POSITION_X,POSITION_Y,L_PLAY_SESSION_ID,IS_HIT_FRAME
2122,04-04-2023 05:11:10 PM,FLAT,BH,1017.0774536132812,81.899169921875,103.82530212402344,11.0,10.0,36,0
2123,04-04-2023 05:11:14 PM,SLICE,BH,2104.479736328125,76.71049499511719,93.50260162353516,11.0,12.0,36,0
2124,04-04-2023 05:11:16 PM,FLAT,BH,1003.19921875,79.76296997070312,99.52635955810547,12.0,10.0,36,0
2125,04-04-2023 05:11:19 PM,FLAT,BH,818.0650634765625,81.50272369384766,103.0223388671875,13.0,10.0,36,0
2126,04-04-2023 05:11:22 PM,SLICE,BH,1916.011474609375,85.57667541503906,111.38448333740234,10.0,10.0,36,0
2127,04-04-2023 05:11:26 PM,SLICE,BH,2286.853271484375,79.70159912109375,99.40386962890625,11.0,10.0,36,0
2128,04-04-2023 05:11:33 PM,FLAT,FH,1094.083984375,83.07269287109375,106.21583557128906,11.0,10.0,36,0
2129,04-04-2023 05:11:36 PM,SLICE,BH,2297.663818359375,76.88125610351562,93.83584594726562,9.0,8.0,36,0
2130,04-04-2023 05:11:39 PM,TOPSPIN,FH,1834.3026123046875,99.80166625976562,167.33248901367188,8.0,7.0,36,0
2131,04-04-2023 05:11:41 PM,FLAT,BH,999.63427734375,86.03180694580078,112.33381652832031,10.0,10.0,36,0
2132,04-04-2023 05:11:44 PM,FLAT,BH,1014.053955078125,97.44837951660156,137.11830139160156,11.0,8.0,36,0
2133,04-04-2023 05:11:59 PM,TOPSPIN,BH,1956.91796875,89.81773376464844,148.87454223632812,10.0,7.0,36,0
2134,04-04-2023 05:12:03 PM,TOPSPIN,FH,1992.386474609375,88.67859649658203,147.9762420654297,11.0,5.0,36,1
2135,04-04-2023 05:12:08 PM,TOPSPIN,BH,1220.994384765625,81.46614074707031,102.9483642578125,11.0,10.0,36,0
2136,04-04-2023 05:12:11 PM,FLAT,BH,963.2808227539062,84.80240631103516,109.77643585205078,10.0,9.0,36,0
2137,04-04-2023 05:12:14 PM,TOPSPIN,FH,1810.798583984375,78.9452896118164,113.81541442871094,10.0,4.0,36,1
2138,04-04-2023 05:12:23 PM,TOPSPIN,FH,1606.6636962890625,89.42523193359375,126.25806427001953,10.0,10.0,36,0
2139,04-04-2023 05:12:27 PM,TOPSPIN,FH,1597.42626953125,84.77608489990234,115.38704681396484,12.0,7.0,36,0
2140,04-04-2023 05:12:31 PM,TOPSPIN,FH,1587.1455078125,85.73397064208984,116.8748550415039,11.0,9.0,36,0
2141,04-04-2023 05:12:35 PM,TOPSPIN,FH,2178.396484375,102.43711853027344,200.18165588378906,9.0,10.0,36,1
2142,04-04-2023 05:12:38 PM,SLICE,BH,2140.74072265625,76.38375091552734,92.8661880493164,7.0,10.0,36,0
2143,04-04-2023 05:13:03 PM,TOPSPIN,BH,1734.9443359375,96.36504364013672,151.31524658203125,10.0,10.0,36,0
2144,04-04-2023 05:13:09 PM,FLAT,BH,1168.138427734375,67.01985931396484,75.33236694335938,10.0,12.0,36,0
2145,04-04-2023 05:13:12 PM,FLAT,FH,1079.6973876953125,76.24777221679688,92.60181427001953,8.0,9.0,36,1
2146,04-04-2023 05:13:21 PM,FLAT,FH,1119.2769775390625,60.942626953125,64.70381164550781,10.0,11.0,36,0
2147,04-04-2023 05:13:23 PM,VOLLEY,FH,1154.7320556640625,79.28441619873047,98.57267761230469,10.0,8.0,36,0
2148,04-04-2023 05:13:26 PM,VOLLEY,FH,1672.4498291015625,45.88636779785156,41.091304779052734,9.0,8.0,36,0
2149,04-04-2023 05:13:30 PM,SLICE,FH,1544.7088623046875,51.505165100097656,49.43303680419922,5.0,7.0,36,0
2150,04-04-2023 05:13:31 PM,SLICE,FH,1259.8255615234375,48.88222122192383,45.46712875366211,8.0,9.0,36,0
2151,04-04-2023 05:13:33 PM,VOLLEY,FH,1201.12109375,58.46120071411133,60.5402717590332,10.0,10.0,36,1
2152,04-04-2023 05:14:04 PM,VOLLEY,BH,1125.3536376953125,67.1556625366211,75.57675170898438,6.0,10.0,36,0
2153,04-04-2023 05:14:36 PM,SERVE,FH,1950.058349609375,117.5867919921875,228.451904296875,9.0,13.0,36,0
2154,04-04-2023 05:14:42 PM,SERVE,FH,2729.58056640625,115.85829162597656,291.9732971191406,12.0,16.0,36,1
2155,04-04-2023 05:14:47 PM,SERVE,FH,1773.4014892578125,125.0014419555664,233.5031280517578,6.0,13.0,36,1
2156,04-04-2023 05:14:51 PM,SLICE,FH,1223.319580078125,51.140830993652344,48.8747444152832,10.0,9.0,36,0
2157,04-04-2023 05:14:54 PM,VOLLEY,FH,1885.34033203125,45.848236083984375,41.03668212890625,10.0,12.0,36,0
2158,04-04-2023 05:16:46 PM,VOLLEY,FH,1152.81396484375,52.317081451416016,50.68571853637695,7.0,13.0,36,0
2159,04-04-2023 05:17:01 PM,SERVE,FH,2574.49755859375,123.89945983886719,310.2044677734375,8.0,15.0,36,1
2160,04-04-2023 05:17:07 PM,SERVE,FH,3634.360107421875,115.68667602539062,366.25091552734375,10.0,10.0,36,0
2161,04-04-2023 05:17:13 PM,SERVE,FH,2952.994873046875,114.50120544433594,305.133056640625,10.0,11.0,36,0
2162,04-04-2023 05:17:15 PM,VOLLEY,BH,2096.241455078125,47.932498931884766,44.06199645996094,8.0,6.0,36,0
2163,04-04-2023 05:18:11 PM,VOLLEY,FH,1620.423095703125,47.22333526611328,43.023590087890625,9.0,8.0,36,0
2164,04-04-2023 05:18:18 PM,SERVE,FH,3404.95751953125,123.80130004882812,387.4651794433594,9.0,14.0,36,1
2165,04-04-2023 05:18:21 PM,FLAT,FH,1160.614013671875,91.59528350830078,124.18038940429688,15.0,10.0,36,0
2166,04-04-2023 05:18:24 PM,TOPSPIN,BH,1361.507568359375,111.02323913574219,168.9344482421875,10.0,9.0,36,0
2167,04-04-2023 05:18:28 PM,TOPSPIN,FH,1308.8720703125,88.19845581054688,116.89436340332031,11.0,12.0,36,0
2168,04-04-2023 05:18:34 PM,FLAT,BH,1078.2047119140625,75.76167297363281,91.6590347290039,10.0,9.0,36,0
2169,04-04-2023 05:18:47 PM,SERVE,FH,2758.963134765625,144.2876739501953,418.3564758300781,10.0,10.0,36,0
2170,04-04-2023 05:18:50 PM,TOPSPIN,FH,1383.79052734375,94.56101989746094,130.67588806152344,9.0,7.0,36,1
2171,04-04-2023 05:18:54 PM,FLAT,FH,1080.7965087890625,90.65100860595703,122.1384048461914,10.0,7.0,36,0
2172,04-04-2023 05:18:58 PM,FLAT,FH,902.545166015625,84.50821685791016,109.1677474975586,11.0,1.0,36,0
2173,04-04-2023 05:19:21 PM,SERVE,FH,3403.386474609375,120.53392791748047,371.0965270996094,10.0,11.0,36,0
2174,04-04-2023 05:19:23 PM,TOPSPIN,FH,1744.409912109375,92.61845397949219,142.63230895996094,11.0,10.0,36,1
2175,04-04-2023 05:19:39 PM,SERVE,FH,2900.10009765625,136.49127197265625,398.3650207519531,8.0,12.0,36,1
2176,04-04-2023 05:20:01 PM,SERVE,FH,3745.1865234375,115.54251098632812,374.4110412597656,6.0,9.0,36,0
2177,04-04-2023 05:20:04 PM,TOPSPIN,FH,1916.30712890625,94.59148406982422,159.0443878173828,11.0,6.0,36,1
2178,04-04-2023 05:20:08 PM,FLAT,BH,1036.2913818359375,77.1355972290039,94.33302307128906,8.0,9.0,36,0
2179,04-04-2023 05:20:11 PM,FLAT,FH,1117.4176025390625,93.11074829101562,127.48402404785156,12.0,12.0,36,1
2180,04-04-2023 05:21:13 PM,SLICE,BH,1654.9403076171875,93.81269073486328,129.0252227783203,10.0,9.0,36,1
2181,04-04-2023 05:21:20 PM,FLAT,BH,844.355712890625,79.15409851074219,98.3135757446289,11.0,7.0,36,0
2182,04-04-2023 05:21:22 PM,SLICE,BH,1948.242431640625,72.86922454833984,86.1244888305664,10.0,10.0,36,0
2183,04-04-2023 05:21:49 PM,FLAT,BH,1027.0389404296875,78.96135711669922,97.93082427978516,6.0,10.0,36,0
2184,04-04-2023 05:21:53 PM,TOPSPIN,FH,1283.424072265625,91.78325653076172,124.58838653564453,11.0,8.0,36,0
2185,04-04-2023 05:21:57 PM,FLAT,BH,950.3208618164062,109.5926742553711,165.46511840820312,11.0,9.0,36,0
2186,04-04-2023 05:22:00 PM,FLAT,BH,1035.0806884765625,107.82087707519531,161.2057647705078,13.0,8.0,36,0
2187,04-04-2023 05:22:03 PM,TOPSPIN,FH,1352.306884765625,85.9392318725586,112.1404800415039,10.0,6.0,36,1
2188,04-04-2023 05:22:10 PM,FLAT,FH,1199.4090576171875,64.75833892822266,71.30650329589844,11.0,8.0,36,0
2189,04-04-2023 05:22:24 PM,FLAT,FH,1084.726318359375,94.04991149902344,129.54762268066406,7.0,7.0,36,1
2190,04-04-2023 05:22:42 PM,FLAT,BH,1003.9268798828125,75.55687713623047,91.262939453125,9.0,6.0,36,0
2191,04-04-2023 05:22:57 PM,TOPSPIN,FH,1592.2099609375,93.01704406738281,133.50062561035156,10.0,8.0,36,0
2192,04-04-2023 05:23:31 PM,FLAT,BH,970.6471557617188,85.85040283203125,111.95506286621094,12.0,10.0,36,0
2193,04-04-2023 05:23:35 PM,TOPSPIN,FH,1585.392333984375,98.59246063232422,146.0301055908203,11.0,7.0,36,0
2194,04-04-2023 05:24:03 PM,FLAT,FH,1147.27783203125,98.61331176757812,139.75033569335938,9.0,7.0,36,0
2195,04-04-2023 05:24:07 PM,TOPSPIN,BH,1357.5081787109375,97.247314453125,136.66590881347656,10.0,11.0,36,0
2196,04-04-2023 05:24:11 PM,SLICE,BH,2378.5380859375,76.57521057128906,93.23890686035156,7.0,8.0,36,0
2197,04-04-2023 05:24:23 PM,TOPSPIN,FH,1279.9998779296875,76.8741455078125,93.82196044921875,9.0,10.0,36,0
2198,04-04-2023 05:24:47 PM,SLICE,BH,1700.8426513671875,59.22945022583008,61.818199157714844,6.0,10.0,36,1
2199,04-04-2023 05:25:09 PM,FLAT,BH,1017.0724487304688,89.02316284179688,118.64811706542969,9.0,11.0,36,0
2200,04-04-2023 05:25:13 PM,FLAT,FH,1195.8060302734375,90.87757110595703,122.62718200683594,11.0,9.0,36,0
2201,04-04-2023 05:25:17 PM,TOPSPIN,FH,1565.1085205078125,92.13607025146484,129.6898651123047,10.0,8.0,36,0
2202,04-04-2023 05:25:42 PM,VOLLEY,FH,1621.6787109375,48.34333038330078,44.66779327392578,9.0,7.0,36,0
2203,04-04-2023 05:25:48 PM,SERVE,FH,3801.009033203125,120.8281021118164,406.97796630859375,9.0,7.0,36,0
2204,04-04-2023 05:25:51 PM,TOPSPIN,BH,1279.1478271484375,95.13494110107422,131.9471893310547,12.0,11.0,36,0
2205,04-04-2023 05:25:56 PM,SLICE,BH,1583.59375,58.675010681152344,60.894927978515625,10.0,9.0,36,0
2206,04-04-2023 05:26:10 PM,FLAT,BH,1149.1829833984375,78.95773315429688,97.92362976074219,10.0,6.0,36,0
2207,04-04-2023 05:26:22 PM,SERVE,FH,3828.252197265625,120.74962615966797,408.8845520019531,6.0,5.0,36,0
2208,04-04-2023 05:26:26 PM,TOPSPIN,FH,1530.9779052734375,105.59255981445312,158.47889709472656,9.0,10.0,36,0
2209,04-04-2023 05:26:32 PM,FLAT,BH,1027.34619140625,75.05332946777344,90.2917251586914,10.0,6.0,36,0
2210,04-04-2023 05:26:38 PM,VOLLEY,FH,1790.509033203125,45.36249542236328,40.3432731628418,10.0,10.0,36,0
2211,04-04-2023 05:26:44 PM,SERVE,FH,3774.391845703125,121.1324462890625,406.32861328125,7.0,5.0,36,0
2212,04-04-2023 05:26:47 PM,TOPSPIN,FH,1648.9874267578125,95.88420104980469,144.12925720214844,8.0,10.0,36,0
2213,04-04-2023 05:26:50 PM,TOPSPIN,FH,1948.488525390625,96.82157897949219,167.30030822753906,8.0,8.0,36,0
2214,04-04-2023 05:27:06 PM,VOLLEY,FH,1661.2169189453125,44.42805480957031,39.02183151245117,10.0,10.0,36,0
2215,04-04-2023 05:27:12 PM,SERVE,FH,3875.727783203125,114.8168716430664,380.9559631347656,7.0,9.0,36,0
2216,04-04-2023 05:27:22 PM,SERVE,FH,3125.81689453125,119.75947570800781,343.12286376953125,7.0,9.0,36,0
2217,04-04-2023 05:27:25 PM,TOPSPIN,FH,1445.9244384765625,117.40955352783203,184.74874877929688,9.0,9.0,36,1
2218,04-04-2023 05:27:41 PM,VOLLEY,FH,1575.18701171875,48.896541595458984,45.488441467285156,8.0,12.0,36,0
2219,04-04-2023 05:27:42 PM,VOLLEY,FH,1539.755126953125,46.41259765625,41.84787368774414,10.0,10.0,36,0
2220,04-04-2023 05:27:47 PM,SERVE,FH,3813.6513671875,118.33619689941406,394.6789855957031,11.0,11.0,36,1
2221,04-04-2023 05:27:49 PM,VOLLEY,FH,1590.183349609375,44.0745849609375,38.52628707885742,10.0,11.0,36,0
2222,04-04-2023 05:27:51 PM,VOLLEY,FH,1657.367919921875,46.141929626464844,41.45808410644531,10.0,10.0,36,0
2223,04-04-2023 05:27:55 PM,SERVE,FH,3896.883544921875,120.28128814697266,412.1676025390625,4.0,9.0,36,0
2224,04-04-2023 05:30:01 PM,TOPSPIN,FH,1232.1026611328125,98.83221435546875,140.2470245361328,5.0,10.0,36,1
2225,04-04-2023 05:30:21 PM,TOPSPIN,FH,1691.948486328125,95.31420135498047,145.7286376953125,11.0,7.0,36,0
2226,04-04-2023 05:30:47 PM,FLAT,BH,1011.7814331054688,85.95100402832031,112.16504669189453,10.0,8.0,36,0
2227,04-04-2023 05:30:50 PM,TOPSPIN,FH,1439.1748046875,97.25692749023438,136.68753051757812,10.0,10.0,36,1
2228,04-04-2023 05:30:55 PM,SLICE,BH,2898.335693359375,82.96047973632812,105.98637390136719,8.0,10.0,36,0
2229,04-04-2023 05:30:58 PM,TOPSPIN,FH,1771.0958251953125,87.01205444335938,130.64828491210938,11.0,5.0,36,0
2230,04-04-2023 05:31:02 PM,TOPSPIN,FH,1482.23486328125,94.21194458007812,129.9049072265625,11.0,6.0,36,0
2231,04-04-2023 05:31:06 PM,SLICE,BH,1763.64208984375,47.55392837524414,43.50651550292969,9.0,7.0,36,0
2232,04-04-2023 05:31:19 PM,SLICE,FH,1461.7567138671875,78.34795379638672,96.71643829345703,9.0,12.0,36,0
2233,04-04-2023 05:31:40 PM,SLICE,FH,1270.6669921875,90.88312530517578,122.63916778564453,10.0,12.0,36,1
2234,04-04-2023 05:31:51 PM,FLAT,BH,1026.327392578125,85.3274154663086,110.8658447265625,10.0,10.0,36,0
2235,04-04-2023 05:32:13 PM,FLAT,BH,1097.005126953125,73.59296417236328,87.49718475341797,7.0,10.0,36,0
2236,04-04-2023 05:32:16 PM,TOPSPIN,FH,2034.9967041015625,95.85974884033203,170.47158813476562,11.0,7.0,36,0
2237,04-04-2023 05:32:19 PM,TOPSPIN,FH,1397.9339599609375,82.07051086425781,104.17306518554688,9.0,9.0,36,0
2238,04-04-2023 05:32:38 PM,VOLLEY,FH,1477.9708251953125,49.62688064575195,46.58039474487305,13.0,5.0,36,0
2239,04-04-2023 05:33:00 PM,SERVE,FH,2929.617431640625,115.7093734741211,308.333984375,7.0,6.0,36,1
2240,04-04-2023 05:33:08 PM,SERVE,FH,3874.854248046875,113.74227905273438,375.1996154785156,9.0,11.0,36,0
2241,04-04-2023 05:33:20 PM,FLAT,BH,874.7368774414062,78.79023742675781,97.59146881103516,9.0,10.0,36,0
2242,04-04-2023 05:33:34 PM,SERVE,FH,3843.138427734375,120.85881042480469,410.7496032714844,6.0,10.0,36,1
2243,04-04-2023 05:33:38 PM,TOPSPIN,FH,1668.26953125,114.28309631347656,192.649169921875,5.0,8.0,36,1
2244,04-04-2023 05:33:41 PM,FLAT,BH,940.1451416015625,107.7697525024414,161.08349609375,13.0,10.0,36,0
2245,04-04-2023 05:33:44 PM,VOLLEY,FH,1290.791748046875,64.32708740234375,70.54824829101562,10.0,8.0,36,0
2246,04-04-2023 05:34:03 PM,SERVE,FH,3861.792236328125,110.49043273925781,357.21826171875,11.0,8.0,36,0
2247,04-04-2023 05:34:06 PM,TOPSPIN,FH,1382.21484375,82.57587432861328,105.20130157470703,8.0,3.0,36,0
2248,04-04-2023 05:34:09 PM,TOPSPIN,FH,1695.77783203125,92.95757293701172,140.25999450683594,12.0,10.0,36,1
2249,04-04-2023 05:34:12 PM,VOLLEY,FH,1090.31787109375,62.717376708984375,67.74490356445312,10.0,9.0,36,1
2250,04-04-2023 05:34:30 PM,SERVE,FH,3806.0888671875,108.7474136352539,344.2203063964844,12.0,11.0,36,0
2251,04-04-2023 05:34:34 PM,VOLLEY,FH,1815.408447265625,46.038883209228516,41.3100471496582,10.0,10.0,36,0
2252,04-04-2023 05:34:41 PM,SERVE,FH,3812.770263671875,113.55116271972656,369.3873596191406,9.0,9.0,36,0
2253,04-04-2023 05:34:56 PM,VOLLEY,FH,1839.6024169921875,44.04665756225586,38.487239837646484,9.0,10.0,36,0
2254,04-04-2023 05:35:02 PM,SERVE,FH,3396.0341796875,125.86837768554688,397.0335998535156,6.0,10.0,36,0
2255,04-04-2023 05:35:06 PM,TOPSPIN,FH,1239.0992431640625,98.45570373535156,139.39315795898438,10.0,8.0,36,0
2256,04-04-2023 05:35:10 PM,TOPSPIN,FH,1324.526611328125,104.8101577758789,154.06410217285156,10.0,7.0,36,0
2257,04-04-2023 05:37:03 PM,VOLLEY,BH,1401.916748046875,80.57247161865234,101.14739990234375,8.0,10.0,36,0
2258,04-04-2023 05:37:27 PM,SLICE,FH,1416.992919921875,88.45799255371094,117.44522094726562,11.0,1.0,36,1
2259,04-04-2023 05:37:57 PM,FLAT,FH,1120.458984375,75.36453247070312,90.89149475097656,10.0,11.0,36,1
2260,04-04-2023 05:38:00 PM,SLICE,FH,1291.4298095703125,82.49984741210938,105.04637145996094,10.0,10.0,36,0
2261,04-04-2023 05:38:11 PM,FLAT,FH,1192.9332275390625,90.4336166381836,121.67009735107422,8.0,3.0,36,1
2262,04-04-2023 05:38:15 PM,VOLLEY,BH,1006.8218994140625,69.93950653076172,80.65144348144531,7.0,9.0,36,0
2263,04-04-2023 05:38:18 PM,FLAT,FH,1146.5863037109375,84.29582977294922,108.72908782958984,9.0,11.0,36,1
2264,04-04-2023 05:38:39 PM,TOPSPIN,FH,1408.772705078125,77.6300048828125,95.30230712890625,15.0,10.0,36,1
2265,04-04-2023 05:38:43 PM,FLAT,BH,989.1089477539062,93.55486297607422,128.4582977294922,11.0,8.0,36,0
2266,04-04-2023 05:38:46 PM,TOPSPIN,FH,1450.8353271484375,97.95770263671875,138.2667694091797,10.0,9.0,36,1
2267,04-04-2023 05:39:02 PM,FLAT,BH,956.2453002929688,82.31856536865234,104.67729187011719,8.0,9.0,36,1
2268,04-04-2023 05:39:06 PM,TOPSPIN,FH,1616.332275390625,92.46646881103516,133.83889770507812,11.0,1.0,36,1
2269,04-04-2023 05:39:14 PM,FLAT,FH,912.2382202148438,67.57195281982422,76.3277359008789,10.0,10.0,36,0
2270,04-02-2023 11:32:11 PM,FLAT,BH,1023.5317993164062,83.95207977294922,108.02055358886719,10.0,11.0,37,0
2271,04-02-2023 11:32:15 PM,FLAT,FH,1199.177490234375,88.84857177734375,118.27603149414062,9.0,10.0,37,1
2272,04-02-2023 11:32:19 PM,SLICE,FH,1352.109619140625,89.6181411743164,119.9194107055664,15.0,2.0,37,1
2273,04-02-2023 11:32:23 PM,FLAT,BH,1134.4107666015625,82.57305145263672,105.19554901123047,10.0,8.0,37,0
2274,04-02-2023 11:32:27 PM,TOPSPIN,BH,1214.009033203125,97.03704071044922,136.1934051513672,8.0,9.0,37,0
2275,04-02-2023 11:32:31 PM,TOPSPIN,FH,1352.4381103515625,88.6910400390625,117.94068908691406,10.0,12.0,37,0
2276,04-02-2023 11:32:36 PM,SLICE,BH,3094.00732421875,73.61550903320312,87.54007720947266,9.0,10.0,37,1
2277,04-02-2023 11:32:40 PM,TOPSPIN,FH,1301.7923583984375,84.66979217529297,109.50188446044922,13.0,1.0,37,1
2278,04-02-2023 11:32:47 PM,FLAT,FH,1162.03466796875,90.66028594970703,122.15840911865234,11.0,10.0,37,0
2279,04-02-2023 11:32:51 PM,FLAT,BH,1084.6182861328125,86.05911254882812,112.39086151123047,10.0,10.0,37,0
2280,04-02-2023 11:32:54 PM,FLAT,BH,1004.7052001953125,87.43275451660156,115.27488708496094,10.0,10.0,37,0
2281,04-02-2023 11:32:58 PM,TOPSPIN,FH,2035.5059814453125,88.30159759521484,149.51014709472656,12.0,1.0,37,1
2282,04-02-2023 11:33:07 PM,FLAT,BH,956.4331665039062,78.62397003173828,97.26217651367188,9.0,10.0,37,0
2283,04-02-2023 11:33:11 PM,TOPSPIN,FH,1376.5228271484375,81.30525207519531,102.62326049804688,15.0,2.0,37,1
2284,04-02-2023 11:33:19 PM,TOPSPIN,FH,1504.96875,84.57864379882812,109.6029281616211,10.0,9.0,37,0
2285,04-02-2023 11:33:22 PM,FLAT,BH,1105.254150390625,75.6820297241211,91.50492095947266,12.0,10.0,37,0
2286,04-02-2023 11:33:28 PM,TOPSPIN,BH,1209.3564453125,77.30829620361328,94.67118072509766,10.0,10.0,37,0
2287,04-02-2023 11:33:32 PM,TOPSPIN,BH,1209.9091796875,79.30249786376953,98.60865020751953,7.0,10.0,37,0
2288,04-02-2023 11:33:36 PM,FLAT,BH,1080.306640625,90.1114501953125,120.9773178100586,8.0,9.0,37,0
2289,04-02-2023 11:33:39 PM,FLAT,BH,1102.085205078125,80.68702697753906,101.3775863647461,9.0,10.0,37,0
2290,04-02-2023 11:33:43 PM,FLAT,BH,1104.8861083984375,92.24925231933594,125.60200500488281,10.0,10.0,37,0
2291,04-02-2023 11:33:47 PM,TOPSPIN,FH,1330.681884765625,71.04959106445312,82.70933532714844,13.0,1.0,37,0
2292,04-02-2023 11:33:58 PM,FLAT,BH,1102.1378173828125,87.38609313964844,115.17646026611328,10.0,11.0,37,1
2293,04-02-2023 11:34:03 PM,TOPSPIN,FH,1413.0858154296875,88.2696304321289,117.04534149169922,13.0,10.0,37,0
2294,04-02-2023 11:34:09 PM,SLICE,FH,1277.7109375,81.29418182373047,102.60089874267578,10.0,10.0,37,0
2295,04-02-2023 11:34:13 PM,FLAT,BH,998.7516479492188,92.646728515625,126.46903228759766,10.0,10.0,37,0
2296,04-02-2023 11:34:16 PM,FLAT,BH,1010.3958740234375,79.69122314453125,99.38316345214844,9.0,10.0,37,1
2297,04-02-2023 11:34:20 PM,FLAT,BH,1031.1822509765625,93.93731689453125,129.29957580566406,11.0,10.0,37,0
2298,04-02-2023 11:34:24 PM,FLAT,BH,1053.4385986328125,89.2282943725586,119.08585357666016,10.0,10.0,37,0
2299,04-02-2023 11:34:28 PM,TOPSPIN,FH,2151.560546875,101.9591064453125,196.72860717773438,12.0,11.0,37,1
2300,04-02-2023 11:34:31 PM,TOPSPIN,FH,1954.776123046875,95.5196533203125,164.13795471191406,9.0,1.0,37,1
2301,04-02-2023 11:34:34 PM,FLAT,BH,1193.0596923828125,94.36387634277344,130.24026489257812,9.0,7.0,37,0
2302,04-02-2023 11:34:38 PM,TOPSPIN,FH,2087.9912109375,99.39376068115234,184.39134216308594,12.0,1.0,37,1
2303,04-02-2023 11:34:41 PM,TOPSPIN,BH,1319.541748046875,98.43408203125,139.34417724609375,8.0,10.0,37,0
2304,04-02-2023 11:34:45 PM,TOPSPIN,FH,1533.2901611328125,84.73440551757812,111.577880859375,9.0,7.0,37,0
2305,04-02-2023 11:34:48 PM,TOPSPIN,FH,1956.7877197265625,92.06153869628906,154.86138916015625,10.0,8.0,37,0
2306,04-02-2023 11:35:03 PM,TOPSPIN,FH,1434.6956787109375,89.01249694824219,118.62538146972656,8.0,4.0,37,1
2307,04-02-2023 11:35:07 PM,FLAT,FH,1177.6929931640625,84.88162994384766,109.94056701660156,14.0,6.0,37,0
2308,04-02-2023 11:35:11 PM,TOPSPIN,FH,1866.0018310546875,89.56285858154297,142.66497802734375,11.0,12.0,37,1
2309,04-02-2023 11:35:39 PM,TOPSPIN,FH,1552.2991943359375,96.65296936035156,139.09376525878906,14.0,9.0,37,0
2310,04-02-2023 11:35:42 PM,SLICE,BH,1217.578369140625,71.72478485107422,83.97052001953125,10.0,10.0,37,0
2311,04-02-2023 11:35:47 PM,TOPSPIN,FH,1516.5596923828125,98.47420501708984,140.66519165039062,9.0,10.0,37,0
2312,04-02-2023 11:35:51 PM,FLAT,BH,1018.4134521484375,105.3782730102539,155.4024200439453,8.0,10.0,37,0
2313,04-02-2023 11:35:54 PM,FLAT,BH,998.3232421875,93.24685668945312,127.78231811523438,8.0,10.0,37,0
2314,04-02-2023 11:35:58 PM,TOPSPIN,FH,1861.3111572265625,91.48589324951172,147.30068969726562,15.0,2.0,37,1
2315,04-02-2023 11:36:01 PM,TOPSPIN,FH,1765.92236328125,95.99722290039062,152.53663635253906,14.0,12.0,37,1
2316,04-02-2023 11:36:11 PM,FLAT,FH,1127.2086181640625,86.33098602294922,112.9594955444336,11.0,9.0,37,0
2317,04-02-2023 11:36:15 PM,TOPSPIN,FH,1227.1845703125,96.88412475585938,135.85018920898438,15.0,5.0,37,0
2318,04-02-2023 11:36:18 PM,TOPSPIN,BH,1231.345947265625,88.22042083740234,116.94095611572266,6.0,9.0,37,0
2319,04-02-2023 11:36:22 PM,FLAT,BH,1073.7064208984375,81.8930892944336,103.81297302246094,7.0,10.0,37,0
2320,04-02-2023 11:36:25 PM,FLAT,BH,1062.326904296875,87.33544158935547,115.06967163085938,9.0,10.0,37,0
2321,04-02-2023 11:36:28 PM,SLICE,BH,2920.176025390625,68.73572540283203,78.44188690185547,10.0,11.0,37,1
2322,04-02-2023 11:36:32 PM,FLAT,BH,980.8046264648438,99.73853302001953,142.31044006347656,9.0,12.0,37,0
2323,04-02-2023 11:36:36 PM,TOPSPIN,FH,1411.269775390625,88.8034439086914,118.17992401123047,14.0,8.0,37,0
2324,04-02-2023 11:36:44 PM,TOPSPIN,FH,1762.22705078125,87.49259185791016,131.2763671875,15.0,10.0,37,1
2325,04-02-2023 11:36:48 PM,FLAT,BH,1169.548583984375,97.27495574951172,136.72805786132812,9.0,10.0,37,0
2326,04-02-2023 11:36:51 PM,TOPSPIN,BH,1549.5975341796875,96.32942199707031,138.15687561035156,8.0,10.0,37,0
2327,04-02-2023 11:36:55 PM,TOPSPIN,BH,1368.51513671875,98.18018341064453,138.76953125,9.0,9.0,37,0
2328,04-02-2023 11:36:58 PM,TOPSPIN,FH,1679.20751953125,97.38229370117188,149.91136169433594,15.0,2.0,37,1
2329,04-02-2023 11:37:11 PM,SLICE,FH,1371.525634765625,82.87886047363281,105.819580078125,10.0,10.0,37,0
2330,04-02-2023 11:37:16 PM,FLAT,BH,1081.8916015625,81.1606216430664,102.33132934570312,11.0,7.0,37,0
2331,04-02-2023 11:37:20 PM,FLAT,BH,1107.3975830078125,79.86458587646484,99.72931671142578,9.0,10.0,37,0
2332,04-02-2023 11:37:24 PM,SLICE,BH,2728.38525390625,86.62641906738281,113.57861328125,9.0,10.0,37,0
2333,04-02-2023 11:37:30 PM,FLAT,FH,1044.5806884765625,87.42550659179688,115.25959777832031,12.0,12.0,37,0
2334,04-02-2023 11:37:33 PM,FLAT,BH,1006.689208984375,94.2759780883789,130.0462188720703,7.0,6.0,37,0
2335,04-02-2023 11:37:37 PM,TOPSPIN,FH,1541.2882080078125,81.12617492675781,104.50755310058594,9.0,12.0,37,1
2336,04-02-2023 11:37:40 PM,SLICE,FH,1499.125732421875,85.29183197021484,110.79188537597656,10.0,10.0,37,0
2337,04-02-2023 11:37:44 PM,FLAT,BH,976.3402709960938,89.16432189941406,118.94927978515625,8.0,10.0,37,0
